OrderID,OrderDate,CustomerID,ProductID,Quantity,TotalAmount,PaymentMethod,
ORD1781,2/22/2025,CUST110,PROD226,1,354.02,Credit Card,
ORD1782,12/23/2025,CUST177,PROD244,1,439.86,Debit Card,
ORD1783,6/22/2025,CUST124,PROD210,4,356.74,Debit Card,
ORD1784,12/29/2025,CUST107,PROD220,1,487.09,Credit Card,
ORD1785,8/4/2025,CUST149,PROD201,3,489.6,Debit Card,
ORD1786,10/9/2025,CUST189,PROD237,1,105.59,Credit Card,
ORD1787,10/28/2025,CUST102,PROD202,2,489.29,Debit Card,
ORD1788,5/20/2025,CUST178,PROD249,3,154.58,PayPal,
ORD1789,2/2/2025,CUST197,PROD217,1,431.2,Debit Card,
ORD1790,5/23/2025,CUST181,PROD245,1,136.54,Debit Card,
ORD1791,12/10/2025,CUST124,PROD249,3,20.28,Credit Card,
ORD1792,12/10/2025,CUST126,PROD216,3,20.69,Credit Card,
ORD1793,6/14/2025,CUST163,PROD223,1,334.72,Credit Card,
ORD1794,1/11/2025,CUST119,PROD228,3,90.19,Debit Card,
ORD1795,7/10/2025,CUST116,PROD232,3,160.46,Credit Card,
ORD1796,5/29/2025,CUST132,PROD223,3,86.97,PayPal,
ORD1797,11/28/2025,CUST131,PROD209,1,263.49,PayPal,
ORD1798,10/21/2025,CUST167,PROD227,3,132.18,PayPal,
ORD1799,7/27/2025,CUST119,PROD228,1,218.1,PayPal,
ORD1800,1/22/2025,CUST187,PROD227,4,414.73,PayPal,
ORD1801,6/20/2025,CUST118,PROD203,4,384.1,Credit Card,
ORD1802,6/15/2025,CUST113,PROD241,4,290.27,Debit Card,
ORD1803,4/5/2025,CUST102,PROD240,1,26.81,Credit Card,
ORD1804,2/21/2025,CUST162,PROD200,1,145.72,Debit Card,
ORD1805,2/20/2025,CUST149,PROD247,1,432.75,PayPal,
ORD1806,1/25/2025,CUST136,PROD225,1,202.22,Credit Card,
ORD1807,12/7/2025,CUST187,PROD250,3,226.82,Debit Card,
ORD1808,11/18/2025,CUST110,PROD200,3,111.35,PayPal,
ORD1809,12/11/2025,CUST189,PROD206,1,214.68,Credit Card,
ORD1810,4/3/2025,CUST138,PROD226,2,469.33,Credit Card,
ORD1811,10/22/2025,CUST102,PROD214,1,112.73,PayPal,
ORD1812,2/1/2025,CUST111,PROD216,2,167.68,PayPal,
ORD1813,6/27/2025,CUST151,PROD248,4,296.01,PayPal,
ORD1814,6/4/2025,CUST160,PROD221,4,100.23,Debit Card,
ORD1815,9/26/2025,CUST131,PROD221,1,151.74,PayPal,
ORD1816,7/20/2025,CUST194,PROD208,2,287.55,PayPal,
ORD1817,12/13/2025,CUST180,PROD211,1,446.78,Debit Card,
ORD1818,12/11/2025,CUST186,PROD213,1,334.04,Debit Card,
ORD1819,11/29/2025,CUST151,PROD206,1,21.25,Debit Card,
ORD1820,6/19/2025,CUST155,PROD230,2,259.25,Credit Card,
ORD1821,9/17/2025,CUST161,PROD248,4,436.94,PayPal,
ORD1822,12/4/2025,CUST146,PROD215,4,48.99,Credit Card,
ORD1823,11/13/2025,CUST160,PROD228,3,237.01,PayPal,
ORD1824,4/4/2025,CUST129,PROD218,2,78.38,Credit Card,
ORD1825,11/25/2025,CUST170,PROD200,1,358.32,PayPal,
ORD1826,8/25/2025,CUST143,PROD225,3,185.23,Credit Card,
ORD1827,5/11/2025,CUST186,PROD230,1,368.9,PayPal,
ORD1828,8/28/2025,CUST114,PROD235,4,76.66,Credit Card,
ORD1829,4/17/2025,CUST193,PROD219,1,277.39,Credit Card,
ORD1830,1/11/2025,CUST101,PROD230,2,194.41,Debit Card,
ORD1831,10/7/2025,CUST131,PROD232,2,258.02,Credit Card,
ORD1832,10/25/2025,CUST171,PROD238,1,187.65,Debit Card,
ORD1833,3/3/2025,CUST158,PROD245,1,175.34,Debit Card,
ORD1834,10/30/2025,CUST187,PROD208,1,335.25,PayPal,
ORD1835,8/2/2025,CUST180,PROD231,4,360.39,Credit Card,
ORD1836,10/9/2025,CUST142,PROD246,2,467.82,Debit Card,
ORD1837,6/16/2025,CUST174,PROD217,3,26.06,Debit Card,
ORD1838,8/3/2025,CUST179,PROD218,1,21.62,Debit Card,
ORD1839,10/7/2025,CUST148,PROD209,2,43.3,PayPal,
ORD1840,3/3/2025,CUST191,PROD221,1,264.81,PayPal,
ORD1841,3/5/2025,CUST106,PROD208,4,359.27,PayPal,
ORD1842,8/12/2025,CUST171,PROD229,4,251.53,Debit Card,
ORD1843,11/6/2025,CUST107,PROD242,2,444.25,PayPal,
ORD1844,10/28/2025,CUST101,PROD215,4,465.38,Debit Card,
ORD1845,5/2/2025,CUST154,PROD221,2,215.2,Credit Card,
ORD1846,5/25/2025,CUST148,PROD214,3,484.6,Debit Card,
ORD1847,11/26/2025,CUST135,PROD226,2,176.51,PayPal,
ORD1848,9/13/2025,CUST142,PROD228,4,411.43,Debit Card,
ORD1849,1/2/2025,CUST113,PROD249,4,320.81,Debit Card,
ORD1850,3/14/2025,CUST193,PROD205,2,66.18,Debit Card,
ORD1851,8/18/2025,CUST184,PROD202,2,20.17,Credit Card,
ORD1852,6/9/2025,CUST116,PROD240,1,193.2,Credit Card,
ORD1853,7/26/2025,CUST173,PROD242,2,316.79,Debit Card,
ORD1854,4/5/2025,CUST185,PROD250,3,131.31,PayPal,
ORD1855,6/2/2025,CUST164,PROD227,1,83.16,Credit Card,
ORD1856,4/9/2025,CUST168,PROD210,4,413.27,Debit Card,
ORD1857,6/9/2025,CUST147,PROD242,4,37.81,Debit Card,
ORD1858,2/18/2025,CUST144,PROD206,2,170.93,Debit Card,
ORD1859,11/18/2025,CUST122,PROD224,3,279.94,Credit Card,
ORD1860,2/9/2025,CUST192,PROD240,2,173.91,Debit Card,
ORD1861,12/30/2025,CUST171,PROD223,1,23.08,Debit Card,
ORD1862,1/17/2025,CUST165,PROD216,1,442.72,Credit Card,
ORD1863,10/4/2025,CUST140,PROD248,1,451.56,PayPal,
ORD1864,8/6/2025,CUST103,PROD227,3,249.64,Credit Card,
ORD1865,10/4/2025,CUST121,PROD227,1,98.47,Credit Card,
ORD1866,7/25/2025,CUST121,PROD231,3,380.95,Debit Card,
ORD1867,10/11/2025,CUST127,PROD250,4,62.58,PayPal,
ORD1868,9/1/2025,CUST103,PROD201,2,141.86,PayPal,
ORD1869,12/25/2025,CUST166,PROD200,4,318.36,PayPal,
ORD1870,11/30/2025,CUST182,PROD234,3,475.97,Credit Card,
ORD1871,12/2/2025,CUST151,PROD227,2,99.75,Debit Card,
ORD1872,4/3/2025,CUST189,PROD230,4,272.55,PayPal,
ORD1873,5/3/2025,CUST174,PROD236,2,49.3,Debit Card,
ORD1874,10/9/2025,CUST140,PROD221,4,361.76,PayPal,
ORD1875,7/11/2025,CUST134,PROD245,2,453.74,Credit Card,
ORD1876,11/4/2025,CUST137,PROD221,2,322.23,Debit Card,
ORD1877,7/22/2025,CUST100,PROD200,3,37.79,Debit Card,
ORD1878,4/29/2025,CUST105,PROD250,2,443.64,Credit Card,
ORD1879,5/19/2025,CUST169,PROD206,3,140.28,PayPal,
ORD1880,5/4/2025,CUST194,PROD243,2,361.97,Credit Card,
ORD1881,12/7/2025,CUST107,PROD222,2,452.36,Credit Card,
ORD1882,6/3/2025,CUST197,PROD207,2,255.86,PayPal,
ORD1883,11/15/2025,CUST159,PROD228,3,289.06,PayPal,
ORD1884,7/19/2025,CUST197,PROD217,4,368.75,Credit Card,
ORD1885,11/1/2025,CUST122,PROD209,4,376.38,Credit Card,
ORD1886,1/16/2025,CUST129,PROD228,3,425.99,Credit Card,
ORD1887,11/14/2025,CUST130,PROD231,3,40.33,PayPal,
ORD1888,12/31/2025,CUST177,PROD206,2,458.69,Debit Card,
ORD1889,7/13/2025,CUST167,PROD226,3,78.47,PayPal,
ORD1890,7/9/2025,CUST124,PROD226,1,492.7,PayPal,
ORD1891,1/15/2025,CUST199,PROD227,4,154.62,PayPal,
ORD1892,3/27/2025,CUST192,PROD240,2,260.06,Credit Card,
ORD1893,8/28/2025,CUST121,PROD236,2,353.12,PayPal,
ORD1894,10/2/2025,CUST192,PROD239,4,322.45,Debit Card,
ORD1895,6/22/2025,CUST185,PROD244,2,419.51,PayPal,
ORD1896,10/20/2025,CUST179,PROD231,2,136.63,Credit Card,
ORD1897,1/24/2025,CUST167,PROD202,2,484.18,Credit Card,
ORD1898,11/12/2025,CUST186,PROD244,4,271.01,Debit Card,
ORD1899,2/15/2025,CUST130,PROD237,2,38.65,Credit Card,
ORD1900,4/8/2025,CUST121,PROD249,1,339.01,PayPal,
ORD1901,6/16/2025,CUST135,PROD202,4,63.31,Credit Card,
ORD1902,9/2/2025,CUST122,PROD203,3,334.42,Credit Card,
ORD1903,3/10/2025,CUST153,PROD204,3,414.27,Debit Card,
ORD1904,6/19/2025,CUST114,PROD208,3,410.52,Credit Card,
ORD1905,12/28/2025,CUST197,PROD235,2,79.61,PayPal,
ORD1906,6/12/2025,CUST117,PROD211,3,340.23,PayPal,
ORD1907,7/22/2025,CUST159,PROD219,3,385.49,Credit Card,
ORD1908,6/27/2025,CUST145,PROD240,2,240.91,PayPal,
ORD1909,6/25/2025,CUST124,PROD242,1,21.24,Credit Card,
ORD1910,11/8/2025,CUST114,PROD200,3,387,Debit Card,
ORD1911,6/17/2025,CUST143,PROD240,2,108.23,PayPal,
ORD1912,5/16/2025,CUST193,PROD207,2,225.97,Credit Card,
ORD1913,7/27/2025,CUST121,PROD217,1,349.12,PayPal,
ORD1914,4/25/2025,CUST127,PROD247,3,155.74,Credit Card,
ORD1915,5/14/2025,CUST157,PROD233,3,131.64,Debit Card,
ORD1916,2/14/2025,CUST156,PROD243,2,231.72,PayPal,
ORD1917,7/26/2025,CUST116,PROD218,4,247.56,Debit Card,
ORD1918,1/8/2025,CUST196,PROD235,3,94.4,Debit Card,
ORD1919,3/12/2025,CUST164,PROD207,2,467.13,PayPal,
ORD1920,9/8/2025,CUST101,PROD218,4,272.59,Credit Card,
ORD1921,11/4/2025,CUST183,PROD225,1,352.52,Credit Card,
ORD1922,3/7/2025,CUST160,PROD230,2,204.99,Debit Card,
ORD1923,6/28/2025,CUST173,PROD230,4,294.24,Credit Card,
ORD1924,12/18/2025,CUST116,PROD249,2,453.63,Debit Card,
ORD1925,3/9/2025,CUST150,PROD213,4,405.75,PayPal,
ORD1926,3/29/2025,CUST131,PROD205,2,192.49,Credit Card,
ORD1927,8/25/2025,CUST110,PROD234,1,89.15,PayPal,
ORD1928,7/6/2025,CUST117,PROD218,2,200.95,Credit Card,
ORD1929,5/31/2025,CUST160,PROD245,1,477.83,Credit Card,
ORD1930,3/17/2025,CUST181,PROD246,4,443.76,Credit Card,
ORD1931,7/12/2025,CUST190,PROD225,4,84.67,Credit Card,
ORD1932,3/10/2025,CUST163,PROD224,2,335.98,Credit Card,
ORD1933,9/22/2025,CUST126,PROD220,3,387.14,Debit Card,
ORD1934,12/21/2025,CUST103,PROD227,1,321.12,Credit Card,
ORD1935,10/18/2025,CUST143,PROD228,1,79.65,Debit Card,
ORD1936,2/27/2025,CUST188,PROD248,3,417.13,Credit Card,
ORD1937,1/16/2025,CUST172,PROD210,3,478.12,PayPal,
ORD1938,1/6/2025,CUST166,PROD250,1,288.67,Debit Card,
ORD1939,12/27/2025,CUST112,PROD203,4,72.57,Credit Card,
ORD1940,5/13/2025,CUST152,PROD227,1,324.93,Debit Card,
ORD1941,1/4/2025,CUST170,PROD231,4,427,PayPal,
ORD1942,3/26/2025,CUST146,PROD217,1,345.61,Debit Card,
ORD1943,7/9/2025,CUST117,PROD220,2,154.25,Debit Card,
ORD1944,4/25/2025,CUST163,PROD250,1,443.9,Debit Card,
ORD1945,8/21/2025,CUST160,PROD249,2,34.89,PayPal,
ORD1946,2/17/2025,CUST198,PROD200,1,465.07,PayPal,
ORD1947,12/10/2025,CUST148,PROD243,4,299.66,PayPal,
ORD1948,6/21/2025,CUST105,PROD204,3,358.69,PayPal,
ORD1949,3/4/2025,CUST127,PROD216,2,462.52,Credit Card,
ORD1950,8/8/2025,CUST145,PROD201,3,326.82,Credit Card,
ORD1951,12/15/2025,CUST153,PROD250,4,35.1,Credit Card,
ORD1952,2/15/2025,CUST173,PROD221,3,413.88,Debit Card,
ORD1953,7/1/2025,CUST116,PROD203,2,66.28,Debit Card,
ORD1954,9/11/2025,CUST160,PROD244,2,249.28,Debit Card,
ORD1955,6/5/2025,CUST192,PROD223,2,69.13,Debit Card,
ORD1956,6/14/2025,CUST169,PROD212,2,326.07,PayPal,
ORD1957,9/24/2025,CUST104,PROD202,1,329.38,PayPal,
ORD1958,1/7/2025,CUST158,PROD213,2,282.64,Debit Card,
ORD1959,11/5/2025,CUST128,PROD249,2,434.96,Debit Card,
ORD1960,2/26/2025,CUST150,PROD214,2,384.89,Credit Card,
ORD1961,11/3/2025,CUST162,PROD235,4,450.37,Credit Card,
ORD1962,3/13/2025,CUST143,PROD211,4,499.86,Credit Card,
ORD1963,2/22/2025,CUST166,PROD218,4,480.42,PayPal,
ORD1964,9/11/2025,CUST161,PROD216,4,395.74,Credit Card,
ORD1965,12/26/2025,CUST151,PROD211,3,386.93,PayPal,
ORD1966,4/11/2025,CUST130,PROD220,1,379.35,Debit Card,
ORD1967,5/10/2025,CUST185,PROD230,1,175.67,PayPal,
ORD1968,4/5/2025,CUST124,PROD217,3,285.49,PayPal,
ORD1969,12/2/2025,CUST146,PROD218,1,83.78,Debit Card,
ORD1970,9/13/2025,CUST172,PROD209,4,247.74,Debit Card,
ORD1971,10/13/2025,CUST196,PROD217,3,75.7,PayPal,
ORD1972,2/15/2025,CUST191,PROD248,1,209.94,Debit Card,
ORD1973,10/12/2025,CUST128,PROD202,1,314.75,Debit Card,
ORD1974,4/10/2025,CUST193,PROD226,2,496.31,Credit Card,
ORD1975,4/16/2025,CUST163,PROD239,2,51.41,Debit Card,
ORD1976,3/17/2025,CUST162,PROD241,3,448.69,Debit Card,
ORD1977,10/15/2025,CUST157,PROD237,2,205.5,PayPal,
ORD1978,11/23/2025,CUST137,PROD244,4,200.76,Credit Card,
ORD1979,9/26/2025,CUST176,PROD226,3,473.46,PayPal,
ORD1980,5/13/2025,CUST129,PROD224,4,424.91,PayPal,
ORD1981,7/4/2025,CUST185,PROD228,3,87.37,Debit Card,
ORD1982,9/28/2025,CUST193,PROD241,2,40.97,Debit Card,
ORD1983,10/31/2025,CUST125,PROD218,3,45.34,PayPal,
ORD1984,1/15/2025,CUST193,PROD207,3,57.29,Debit Card,
ORD1985,5/1/2025,CUST141,PROD219,1,44.23,Debit Card,
ORD1986,10/31/2025,CUST194,PROD237,1,116.11,PayPal,
ORD1987,7/2/2025,CUST161,PROD239,2,163.18,Credit Card,
ORD1988,6/30/2025,CUST138,PROD228,1,266.28,Debit Card,
ORD1989,2/9/2025,CUST151,PROD216,4,252.67,PayPal,
ORD1990,4/22/2025,CUST186,PROD233,3,190.2,Debit Card,
ORD1991,7/2/2025,CUST152,PROD246,4,497.34,Debit Card,
ORD1992,11/19/2025,CUST170,PROD202,3,351.86,Credit Card,
ORD1993,9/12/2025,CUST163,PROD243,4,177.48,Debit Card,
ORD1994,6/1/2025,CUST131,PROD232,3,329.22,PayPal,
ORD1995,10/25/2025,CUST173,PROD242,3,485.36,PayPal,
ORD1996,3/2/2025,CUST112,PROD245,1,112.92,Debit Card,
ORD1997,11/13/2025,CUST199,PROD248,4,325.52,Credit Card,
ORD1998,6/12/2025,CUST173,PROD220,1,233.54,PayPal,
ORD1999,4/22/2025,CUST104,PROD247,3,439.27,PayPal,
ORD2000,5/20/2025,CUST107,PROD211,2,116.81,PayPal,
ORD2001,10/14/2025,CUST174,PROD200,4,70,Credit Card,
ORD2002,10/7/2025,CUST182,PROD209,3,450.11,PayPal,
ORD2003,10/1/2025,CUST186,PROD230,3,84,Debit Card,
ORD2004,5/13/2025,CUST193,PROD226,1,389.8,Credit Card,
ORD2005,11/24/2025,CUST164,PROD222,2,478.78,Debit Card,
ORD2006,12/4/2025,CUST153,PROD231,2,78.39,PayPal,
ORD2007,8/2/2025,CUST194,PROD243,4,179.41,Credit Card,
ORD2008,7/6/2025,CUST133,PROD232,3,285.57,Debit Card,
ORD2009,2/12/2025,CUST172,PROD213,1,432.58,PayPal,
ORD2010,10/26/2025,CUST165,PROD212,1,209.56,PayPal,
ORD2011,4/16/2025,CUST177,PROD250,3,28.09,Credit Card,
ORD2012,1/24/2025,CUST181,PROD217,3,475.31,Credit Card,
ORD2013,4/23/2025,CUST196,PROD243,4,74.63,PayPal,
ORD2014,2/7/2025,CUST105,PROD209,3,32.46,Credit Card,
ORD2015,2/27/2025,CUST125,PROD220,3,487.17,PayPal,
ORD2016,10/29/2025,CUST183,PROD243,3,357.33,PayPal,
ORD2017,5/30/2025,CUST177,PROD248,4,459.1,Credit Card,
ORD2018,10/8/2025,CUST186,PROD211,3,349.1,Debit Card,
ORD2019,1/12/2025,CUST127,PROD209,2,432.43,Debit Card,
ORD2020,6/1/2025,CUST165,PROD202,3,339.2,Credit Card,
ORD2021,8/6/2025,CUST111,PROD247,1,446.81,Debit Card,
ORD2022,7/9/2025,CUST144,PROD207,2,297.55,PayPal,
ORD2023,12/19/2025,CUST121,PROD250,2,46.77,PayPal,
ORD2024,11/13/2025,CUST115,PROD221,1,29.35,Debit Card,
ORD2025,11/16/2025,CUST100,PROD209,3,34.78,Credit Card,
ORD2026,7/4/2025,CUST163,PROD221,2,70.55,Debit Card,
ORD2027,11/1/2025,CUST144,PROD208,4,25.21,Debit Card,
ORD2028,8/5/2025,CUST113,PROD213,3,67.52,Credit Card,
ORD2029,12/28/2025,CUST194,PROD226,3,303.85,PayPal,
ORD2030,10/22/2025,CUST176,PROD200,3,420.65,Credit Card,
ORD2031,12/27/2025,CUST180,PROD202,2,260.08,PayPal,
ORD2032,8/30/2025,CUST131,PROD200,1,30.97,PayPal,
ORD2033,10/5/2025,CUST169,PROD242,1,163.8,Debit Card,
ORD2034,11/9/2025,CUST175,PROD219,4,460.13,PayPal,
ORD2035,9/23/2025,CUST100,PROD222,3,310.42,PayPal,
ORD2036,5/1/2025,CUST144,PROD207,4,411.01,Debit Card,
ORD2037,6/16/2025,CUST175,PROD201,3,468.51,Credit Card,
ORD2038,4/27/2025,CUST141,PROD244,4,349.04,Credit Card,
ORD2039,8/10/2025,CUST184,PROD244,3,364.9,Debit Card,
ORD2040,10/2/2025,CUST134,PROD209,1,190.31,Credit Card,
ORD2041,7/23/2025,CUST134,PROD219,1,260.11,Credit Card,
ORD2042,10/25/2025,CUST125,PROD204,2,178.66,Credit Card,
ORD2043,10/21/2025,CUST140,PROD204,2,245.6,Credit Card,
ORD2044,1/11/2025,CUST196,PROD209,1,250.69,Debit Card,
ORD2045,5/10/2025,CUST105,PROD233,3,22.62,PayPal,
ORD2046,6/26/2025,CUST150,PROD224,2,192.67,Credit Card,
ORD2047,11/9/2025,CUST135,PROD205,1,60.74,Debit Card,
ORD2048,6/3/2025,CUST131,PROD244,4,404.26,Debit Card,
ORD2049,10/30/2025,CUST144,PROD249,3,375.55,PayPal,
ORD2050,9/1/2025,CUST187,PROD227,3,192.68,Debit Card,
ORD2051,4/2/2025,CUST127,PROD249,1,305.37,Debit Card,
ORD2052,1/27/2025,CUST103,PROD226,2,176.8,PayPal,
ORD2053,3/11/2025,CUST120,PROD215,2,432.84,PayPal,
ORD2054,4/20/2025,CUST100,PROD245,4,437.31,Debit Card,
ORD2055,7/2/2025,CUST140,PROD215,3,27.25,Debit Card,
ORD2056,11/25/2025,CUST179,PROD238,2,280.09,Credit Card,
ORD2057,9/10/2025,CUST174,PROD216,3,407.34,Debit Card,
ORD2058,8/18/2025,CUST161,PROD233,4,477.18,Credit Card,
ORD2059,10/8/2025,CUST171,PROD207,4,55.36,Credit Card,
ORD2060,8/7/2025,CUST100,PROD212,4,362.92,Credit Card,
ORD2061,7/2/2025,CUST168,PROD209,3,236.02,Credit Card,
ORD2062,5/13/2025,CUST118,PROD216,2,468.72,Credit Card,
ORD2063,4/21/2025,CUST138,PROD200,2,434.69,Debit Card,
ORD2064,4/10/2025,CUST145,PROD224,1,245.49,PayPal,
ORD2065,3/8/2025,CUST143,PROD201,2,274.23,Debit Card,
ORD2066,9/13/2025,CUST193,PROD221,3,29.53,PayPal,
ORD2067,12/24/2025,CUST103,PROD201,2,482.23,Credit Card,
ORD2068,9/10/2025,CUST177,PROD243,2,140.1,Credit Card,
ORD2069,12/22/2025,CUST160,PROD201,4,386.15,PayPal,
ORD2070,10/22/2025,CUST160,PROD201,2,74.56,Debit Card,
ORD2071,9/28/2025,CUST182,PROD216,2,396.45,Debit Card,
ORD2072,2/24/2025,CUST126,PROD245,1,323.26,Credit Card,
ORD2073,10/6/2025,CUST107,PROD248,2,473.49,PayPal,
ORD2074,10/3/2025,CUST167,PROD220,3,36.77,Debit Card,
ORD2075,3/28/2025,CUST148,PROD244,2,90.58,PayPal,
ORD2076,11/11/2025,CUST113,PROD233,4,377.09,Debit Card,
ORD2077,11/4/2025,CUST173,PROD238,4,21.65,Debit Card,
ORD2078,5/8/2025,CUST156,PROD224,2,425.57,Credit Card,
ORD2079,10/10/2025,CUST123,PROD243,2,270.49,Credit Card,
ORD2080,5/21/2025,CUST169,PROD213,4,36.82,Credit Card,
ORD2081,4/2/2025,CUST155,PROD220,3,211.68,PayPal,
ORD2082,11/16/2025,CUST179,PROD226,2,118.14,PayPal,
ORD2083,4/27/2025,CUST116,PROD237,3,209.55,PayPal,
ORD2084,9/26/2025,CUST168,PROD209,1,176.09,PayPal,
ORD2085,7/22/2025,CUST104,PROD248,2,225.99,Credit Card,
ORD2086,1/6/2025,CUST158,PROD202,2,248.75,Credit Card,
ORD2087,12/9/2025,CUST148,PROD209,4,277.81,Credit Card,
ORD2088,5/8/2025,CUST142,PROD207,4,148.77,Credit Card,
ORD2089,6/25/2025,CUST159,PROD223,3,129.63,Debit Card,
ORD2090,8/27/2025,CUST168,PROD214,4,330.09,Credit Card,
ORD2091,11/19/2025,CUST108,PROD215,4,256.05,PayPal,
ORD2092,10/12/2025,CUST116,PROD217,3,103.46,Debit Card,
ORD2093,5/14/2025,CUST165,PROD200,2,431.96,Credit Card,
ORD2094,6/12/2025,CUST148,PROD221,1,24.42,Debit Card,
ORD2095,11/25/2025,CUST119,PROD240,3,387.79,Debit Card,
ORD2096,12/10/2025,CUST169,PROD209,4,439.62,PayPal,
ORD2097,9/23/2025,CUST174,PROD244,3,227.14,PayPal,
ORD2098,10/24/2025,CUST192,PROD218,1,442.61,Debit Card,
ORD2099,8/26/2025,CUST148,PROD237,3,68.43,Credit Card,
ORD2100,6/4/2025,CUST152,PROD205,3,291.25,Debit Card,
ORD2101,5/19/2025,CUST198,PROD232,2,225.3,Debit Card,
ORD2102,8/25/2025,CUST186,PROD243,2,473.14,PayPal,
ORD2103,3/2/2025,CUST111,PROD240,3,265.97,PayPal,
ORD2104,10/10/2025,CUST110,PROD224,3,284.05,PayPal,
ORD2105,10/15/2025,CUST109,PROD227,4,191.37,PayPal,
ORD2106,8/13/2025,CUST142,PROD211,3,233.7,Credit Card,
ORD2107,10/24/2025,CUST168,PROD222,2,41.9,PayPal,
ORD2108,4/24/2025,CUST125,PROD222,1,313.35,Credit Card,
ORD2109,4/20/2025,CUST171,PROD202,1,172.33,Credit Card,
ORD2110,7/19/2025,CUST191,PROD232,2,123.31,Credit Card,
ORD2111,9/28/2025,CUST168,PROD228,1,478.28,PayPal,
ORD2112,6/3/2025,CUST124,PROD211,2,300.31,Debit Card,
ORD2113,9/11/2025,CUST180,PROD229,2,118.15,Debit Card,
ORD2114,4/1/2025,CUST102,PROD209,4,177.3,Debit Card,
ORD2115,2/18/2025,CUST182,PROD236,1,250.85,PayPal,
ORD2116,3/2/2025,CUST139,PROD213,2,289.09,PayPal,
ORD2117,2/12/2025,CUST143,PROD218,3,159.34,Credit Card,
ORD2118,5/2/2025,CUST171,PROD212,3,369.22,PayPal,
ORD2119,8/8/2025,CUST145,PROD240,3,478.75,Debit Card,
ORD2120,11/29/2025,CUST195,PROD218,4,414.36,PayPal,
ORD2121,9/5/2025,CUST132,PROD236,2,335.1,Credit Card,
ORD2122,8/2/2025,CUST130,PROD219,1,133.97,PayPal,
ORD2123,12/12/2025,CUST138,PROD224,4,499.95,Credit Card,
ORD2124,3/4/2025,CUST121,PROD223,1,258.57,Debit Card,
ORD2125,3/2/2025,CUST161,PROD239,4,477.35,Credit Card,
ORD2126,1/24/2025,CUST101,PROD229,2,194.34,Credit Card,
ORD2127,3/21/2025,CUST125,PROD226,1,332.26,PayPal,
ORD2128,7/7/2025,CUST113,PROD206,4,55.2,PayPal,
ORD2129,7/21/2025,CUST140,PROD216,4,139.58,Debit Card,
ORD2130,7/4/2025,CUST122,PROD225,4,476.8,Debit Card,
ORD2131,3/23/2025,CUST101,PROD249,1,438.08,Credit Card,
ORD2132,4/27/2025,CUST153,PROD240,1,459.12,PayPal,
ORD2133,8/30/2025,CUST115,PROD230,4,43.45,Debit Card,
ORD2134,1/25/2025,CUST109,PROD228,1,327.93,Debit Card,
ORD2135,4/7/2025,CUST106,PROD244,4,200.15,Debit Card,
ORD2136,3/13/2025,CUST194,PROD235,2,165.89,Credit Card,
ORD2137,9/27/2025,CUST156,PROD223,1,252.02,PayPal,
ORD2138,2/6/2025,CUST168,PROD216,4,483.54,Credit Card,
ORD2139,10/9/2025,CUST165,PROD238,3,296.81,Debit Card,
ORD2140,10/28/2025,CUST115,PROD230,3,217.64,Debit Card,
ORD2141,12/6/2025,CUST104,PROD231,1,423.48,Debit Card,
ORD2142,6/7/2025,CUST150,PROD241,4,98.65,Credit Card,
ORD2143,2/2/2025,CUST180,PROD206,1,252.69,Debit Card,
ORD2144,5/14/2025,CUST169,PROD222,4,143.39,Debit Card,
ORD2145,11/19/2025,CUST153,PROD248,2,118.09,PayPal,
ORD2146,12/16/2025,CUST108,PROD205,1,429.12,Debit Card,
ORD2147,2/23/2025,CUST199,PROD240,3,164.59,Debit Card,
ORD2148,5/30/2025,CUST163,PROD250,4,207.88,Credit Card,
ORD2149,10/9/2025,CUST128,PROD248,3,434.46,PayPal,
ORD2150,8/18/2025,CUST146,PROD222,3,310.47,PayPal,
ORD2151,8/3/2025,CUST111,PROD247,1,388.23,Credit Card,
ORD2152,6/12/2025,CUST155,PROD243,1,341.37,Credit Card,
ORD2153,3/2/2025,CUST135,PROD235,4,268.88,PayPal,
ORD2154,7/20/2025,CUST153,PROD240,4,337.9,PayPal,
ORD2155,6/28/2025,CUST103,PROD201,2,288.58,Credit Card,
ORD2156,2/24/2025,CUST192,PROD231,2,121.44,PayPal,
ORD2157,3/18/2025,CUST131,PROD211,4,80.21,Credit Card,
ORD2158,6/21/2025,CUST124,PROD221,4,376.9,Debit Card,
ORD2159,3/16/2025,CUST180,PROD235,4,188.12,Credit Card,
ORD2160,12/29/2025,CUST160,PROD222,1,386.6,Debit Card,
ORD2161,3/17/2025,CUST178,PROD246,2,72.39,Debit Card,
ORD2162,8/25/2025,CUST160,PROD210,4,431.85,Debit Card,
ORD2163,4/21/2025,CUST123,PROD236,2,159.7,PayPal,
ORD2164,12/21/2025,CUST104,PROD221,2,387.29,Credit Card,
ORD2165,7/24/2025,CUST151,PROD205,1,85.12,Credit Card,
ORD2166,4/25/2025,CUST169,PROD246,4,36.45,Credit Card,
ORD2167,1/11/2025,CUST125,PROD215,3,50.36,Credit Card,
ORD2168,6/5/2025,CUST132,PROD231,3,473.22,Debit Card,
ORD2169,9/19/2025,CUST157,PROD223,1,150.2,Debit Card,
ORD2170,3/1/2025,CUST156,PROD247,3,476.03,Credit Card,
ORD2171,11/14/2025,CUST177,PROD248,2,304.65,Credit Card,
